benchmark,bits,distance,dual_status,ipopt_objective,objective,primal_status,random,time
unitbox_c_10_10_2_100.jl,8,1.4142135703584882,true,-6.420000192955972,-5.83,true,true,3.9300000000111717
unitbox_c_10_10_2_100.jl,8,2.2360679924146236,true,-6.420000192955972,-6.49,true,true,1.379999999999055
unitbox_c_10_10_2_100.jl,8,2.5599075166168406e-8,true,-6.420000192955972,-6.42,true,true,0.6899999999996418
unitbox_c_10_10_2_100.jl,8,2.5599075166168406e-8,true,-6.420000192955972,-6.42,true,true,3.2400000000066513
unitbox_c_10_10_2_100.jl,8,2.5599075166168406e-8,true,-6.420000192955972,-6.42,true,true,0.6899999999996418
unitbox_c_10_10_2_100.jl,8,1.7270732212120612,true,-6.420000192955972,-5.867032546500129,true,true,2.159999999999576
unitbox_c_10_10_2_100.jl,8,1.4142135718605366,true,-6.420000192955972,-5.620000000000001,true,true,1.3499999999990806
unitbox_c_10_10_2_100.jl,8,1.4142135703584882,true,-6.420000192955972,-5.83,true,true,1.439999999999004
unitbox_c_10_10_2_100.jl,8,1.755850006757098,true,-6.420000192955972,-5.060280905796173,true,true,5.849999999996364
unitbox_c_10_10_2_100.jl,8,0.7363690420694112,true,-6.420000192955972,-6.0714508815324,true,true,4.380000000008494
unitbox_c_10_10_2_100.jl,8,2.5599075166168406e-8,true,-6.420000192955972,-6.42,true,true,0.9299999999994377
unitbox_c_10_10_2_100.jl,8,1.9532960649078694,true,-6.420000192955972,-5.595624170759853,true,true,7.379999999983739
unitbox_c_10_10_2_100.jl,8,2.5599075166168406e-8,true,-6.420000192955972,-6.42,true,true,0.5399999999997693
unitbox_c_10_10_2_100.jl,8,1.426598952976313,true,-6.420000192955972,-3.994263992059559,true,true,2.3400000000007553
unitbox_c_10_10_2_100.jl,8,1.9157870553335572,true,-6.420000192955972,-6.169752065271918,true,true,2.9700000000048825
unitbox_c_10_10_2_100.jl,8,1.5955682899785744,true,-6.420000192955972,-5.123262462184699,true,true,5.519999999999087
unitbox_c_10_10_2_100.jl,8,1.341517012967082,true,-6.420000192955972,-5.877455794177077,true,true,3.720000000009796
unitbox_c_10_10_2_100.jl,16,1.7448695393847398,true,-6.420000192955972,-5.889868144052858,true,false,5.699999999997602
unitbox_c_10_10_2_100.jl,16,2.1169562380494216,true,-6.420000192955972,-6.544100737633059,true,true,2.7300000000033102
unitbox_c_10_10_2_100.jl,16,2.5599075166168406e-8,true,-6.420000192955972,-6.42,true,true,2.940000000004686
unitbox_c_10_10_2_100.jl,16,2.070888271122295,true,-6.420000192955972,-6.544963702324292,true,true,4.770000000005276
unitbox_c_10_10_2_100.jl,16,2.1126008093433195,true,-6.420000192955972,-6.544885234002953,true,true,3.210000000006455
unitbox_c_10_10_2_100.jl,16,2.1095219402286314,true,-6.420000192955972,-6.545366313240223,true,true,1.0199999999993612
unitbox_c_10_10_2_100.jl,16,2.115711477192205,true,-6.420000192955972,-6.544337068961552,true,true,4.800000000005029
