benchmark,bits,distance,dual_status,ipopt_objective,objective,primal_status,random,time
unitbox_c_20_40_1_25.jl,6,2.8283147794763317,false,-10.590000376396432,-2.6203687203437225,false,true,10.000020000021332
unitbox_c_20_40_1_25.jl,6,2.8277474689686963,false,-10.590000376396432,3.445343600322815,false,true,10.000020000021332
unitbox_c_20_40_1_25.jl,6,2.5302832644113815,false,-10.590000376396432,0.962245618693675,false,true,10.000020000021332
unitbox_c_20_40_1_25.jl,6,2.875838846549009,false,-10.590000376396432,-1.8060376469185593,true,true,10.000020000021332
unitbox_c_20_40_1_25.jl,6,2.703134114282133,false,-10.590000376396432,2.315737523078922,false,true,10.000020000021332
unitbox_c_20_40_1_25.jl,6,3.182110539650104,false,-10.590000376396432,-2.5440434901115205,true,true,10.000020000021332
unitbox_c_20_40_1_25.jl,6,2.2360679920430595,true,-10.590000376396432,-5.84,true,true,4.140000000010475
unitbox_c_20_40_1_25.jl,6,3.322797713517928,true,-10.590000376396432,2.3960058663517914,false,true,3.3000000000070444
unitbox_c_20_40_1_25.jl,6,2.199036871454657,false,-10.590000376396432,-4.793424405830758,true,true,10.000020000021332
unitbox_c_20_40_1_25.jl,6,2.0024885614396988,false,-10.590000376396432,-4.750020993891973,true,true,10.000020000021332
unitbox_c_20_40_1_25.jl,6,2.649742481522022,false,-10.590000376396432,3.845161119130906,true,true,10.000020000021332
unitbox_c_20_40_1_25.jl,6,2.0000000169194623,true,-10.590000376396432,-7.89,true,true,3.000000000005079
unitbox_c_20_40_1_25.jl,6,1.154241287233724,false,-10.590000376396432,-8.060995166685544,true,true,10.000020000021332
unitbox_c_20_40_1_25.jl,6,2.8334796677631995,false,-10.590000376396432,4.251136107753212,true,true,10.000020000021332
unitbox_c_20_40_1_25.jl,6,2.4563594230231494,false,-10.590000376396432,-2.067083296899421,false,true,10.000020000021332
unitbox_c_20_40_1_25.jl,10,1.7320508221325557,true,-10.590000376396432,-9.19,true,false,4.440000000007999
unitbox_c_20_40_1_25.jl,10,3.7579618052757805e-8,true,-10.590000376396432,-10.59,true,true,2.430000000001345
unitbox_c_20_40_1_25.jl,10,3.7579618052757805e-8,true,-10.590000376396432,-10.59,true,true,4.860000000004534
unitbox_c_20_40_1_25.jl,10,2.6463874584385962,true,-10.590000376396432,-6.033037454551669,true,true,4.530000000007257
unitbox_c_20_40_1_25.jl,10,3.7579618052757805e-8,true,-10.590000376396432,-10.59,true,true,5.280000000001068
unitbox_c_20_40_1_25.jl,10,3.7579618052757805e-8,true,-10.590000376396432,-10.59,true,true,4.290000000009237
unitbox_c_20_40_1_25.jl,10,3.7579618052757805e-8,true,-10.590000376396432,-10.59,true,true,4.710000000005771
unitbox_c_20_40_1_25.jl,10,1.7320508221325557,true,-10.590000376396432,-9.19,true,true,3.6300000000092063
unitbox_c_20_40_1_25.jl,10,0.5761355659583979,false,-10.590000376396432,-10.209750530568101,true,true,10.000020000021332
unitbox_c_20_40_1_25.jl,10,3.7579618052757805e-8,true,-10.590000376396432,-10.59,true,true,2.8200000000039
unitbox_c_20_40_1_25.jl,10,2.2735800724739534,true,-10.590000376396432,-7.805966309745374,true,true,1.8899999999986214
unitbox_c_20_40_1_25.jl,10,3.7579618052757805e-8,true,-10.590000376396432,-10.59,true,true,3.000000000005079
unitbox_c_20_40_1_25.jl,10,1.7320508221325557,true,-10.590000376396432,-9.19,true,true,1.7699999999987235
unitbox_c_20_40_1_25.jl,10,0.04228893817810687,false,-10.590000376396432,-10.527835273087977,true,true,10.000020000021332
unitbox_c_20_40_1_25.jl,10,3.7579618052757805e-8,true,-10.590000376396432,-10.59,true,true,3.270000000006848
unitbox_c_20_40_1_25.jl,10,0.46292925959583164,true,-10.590000376396432,-10.474267685098912,true,true,10.000020000021332
unitbox_c_20_40_1_25.jl,10,3.7579618052757805e-8,true,-10.590000376396432,-10.59,true,true,7.799999999980273
unitbox_c_20_40_1_25.jl,10,3.3639231171906174,true,-10.590000376396432,-5.744500499127923,true,true,10.000020000021332
unitbox_c_20_40_1_25.jl,10,3.7579618052757805e-8,true,-10.590000376396432,-10.59,true,true,3.8700000000107786
