benchmark,bits,delay,distance,dual_status,ipopt_objective,objective,primal_status,random,time
unitbox_c_20_40_1_50.jl,10,0.4,2.3004297036803227,false,-21.086229218073925,-17.64188190019916,false,false,10.000020000021332
unitbox_c_20_40_2_100.jl,10,0.001,2.0367249688340627,true,-30.510000817006492,-30.507024611780643,true,false,6.029999999994879
unitbox_c_20_40_2_100.jl,10,0.01,2.0367877280702578,true,-30.510000817006492,-30.507058307460692,true,false,6.299999999992651
unitbox_c_20_40_2_100.jl,10,0.1,1.5943450418066636,true,-30.510000817006492,-28.621060727766956,true,false,10.000020000021332
unitbox_c_20_40_2_100.jl,10,0.2,4.003192658802122e-8,true,-30.510000817006492,-30.510000000000012,true,false,2.03999999999879
unitbox_c_20_40_2_100.jl,10,0.4,1.9170222745435137,false,-30.510000817006492,-18.66785074741254,true,false,10.000020000021332
unitbox_c_20_40_2_25.jl,10,0.001,0.07621640959230237,false,-10.82542478589562,-10.797803681056973,false,false,10.000020000021332
unitbox_c_20_40_2_25.jl,10,0.01,2.434975323990036,true,-10.82542478589562,-9.02,true,false,1.5299999999989276
unitbox_c_20_40_2_25.jl,10,0.1,0.23058696921787591,false,-10.82542478589562,-11.171823661310917,false,false,10.000020000021332
unitbox_c_20_40_2_25.jl,10,0.2,1.98442296300922,true,-10.82542478589562,-7.43373254525456,true,false,10.000020000021332
unitbox_c_20_40_2_25.jl,10,0.4,2.2052987726461217,false,-10.82542478589562,-2.71014191921315,false,false,10.000020000021332
unitbox_c_20_40_2_50.jl,10,0.001,0.4776177844566796,false,-24.264369347488753,-24.184859573864372,false,false,10.000020000021332
unitbox_c_20_40_2_50.jl,10,0.01,0.030639186330524346,false,-24.264369347488753,-24.27801341846691,false,false,10.000020000021332
unitbox_c_20_40_2_50.jl,10,0.1,0.206390192770113,false,-24.264369347488753,-23.999403460014957,true,false,10.000020000021332
unitbox_c_20_40_2_50.jl,10,0.2,0.42596170003857753,false,-24.264369347488753,-24.450600889022528,false,false,10.000020000021332
unitbox_c_20_40_2_50.jl,10,0.4,1.0200051215474801,false,-24.264369347488753,-23.379480663124852,false,false,10.000020000021332
unitbox_c_20_40_3_100.jl,10,0.001,0.02929339331426483,true,-26.271984352145864,-26.27119423988053,true,false,1.0799999999993102
unitbox_c_20_40_3_100.jl,10,0.01,2.825617736476072,false,-26.271984352145864,-24.723824533471642,true,false,10.000020000021332
unitbox_c_20_40_3_100.jl,10,0.1,1.1804579537983475,false,-26.271984352145864,-25.776811774408255,false,false,10.000020000021332
unitbox_c_20_40_3_100.jl,10,0.2,0.026288860992686607,true,-26.271984352145864,-26.271347880774023,true,false,2.2500000000001656
unitbox_c_20_40_3_100.jl,10,0.4,0.02626527997969137,true,-26.271984352145864,-26.271349018918084,true,false,4.530000000007257
unitbox_c_20_40_3_25.jl,10,0.001,3.259809724589342,true,-11.934256442025777,-13.12,true,false,3.960000000011368
unitbox_c_20_40_3_25.jl,10,0.01,3.2702785998428867,true,-11.934256442025777,-13.129179449052168,true,false,10.000020000021332
unitbox_c_20_40_3_25.jl,10,0.1,3.473871561425062,true,-11.934256442025777,-13.410000000000002,true,false,8.489999999989086
unitbox_c_20_40_3_25.jl,10,0.2,3.3850406450958075,true,-11.934256442025777,-13.312519041335213,true,false,10.000020000021332
unitbox_c_20_40_3_25.jl,10,0.4,3.473871561425062,true,-11.934256442025777,-13.410000000000002,true,false,7.169999999985472
unitbox_c_20_40_3_50.jl,10,0.001,0.07103355515208355,false,-27.406394982624278,-27.457538482037414,false,false,10.000020000021332
unitbox_c_20_40_3_50.jl,10,0.01,0.08480386003097573,true,-27.406394982624278,-27.345335543105627,true,false,10.000020000021332
unitbox_c_20_40_3_50.jl,10,0.1,0.25040961700314357,true,-27.406394982624278,-27.226099398085662,true,false,10.000020000021332
unitbox_c_20_40_3_50.jl,10,0.2,0.3584876878940208,false,-27.406394982624278,-27.664505457611618,false,false,10.000020000021332
unitbox_c_20_40_3_50.jl,10,0.4,0.5605634412112215,false,-27.406394982624278,-27.81,false,false,10.000020000021332
