benchmark,bits,dual_status,ipopt_objective,objective,primal_status,random,time
unitbox_c_10_10_2_50.jl,0,true,-6.950000192570484,-6.949999999999999,true,true,1.7699999999987235
unitbox_c_10_10_2_50.jl,0,true,-6.950000192570484,-6.949999999999999,true,true,4.260000000009485
unitbox_c_10_10_2_50.jl,0,true,-6.950000192570484,-6.949999999999999,true,true,7.529999999982501
unitbox_c_10_10_2_50.jl,0,true,-6.950000192570484,-6.555634769365353,true,true,10.000020000021332
unitbox_c_10_10_2_50.jl,0,true,-6.950000192570484,-6.949999999999999,true,true,5.849999999996364
unitbox_c_10_10_2_50.jl,8,true,-6.950000192570484,-4.806811831923478,true,false,0.8999999999994632
unitbox_c_10_10_2_50.jl,8,true,-6.950000192570484,-4.1690262967377825,true,true,0.5099999999997948
unitbox_c_10_10_2_50.jl,8,false,-6.950000192570484,-5.9789466654373244,true,true,10.000020000021332
unitbox_c_10_10_2_50.jl,8,true,-6.950000192570484,-6.1899999999999995,true,true,6.77999999998869
unitbox_c_10_10_2_50.jl,8,false,-6.950000192570484,-6.3634916338093195,true,true,10.000020000021332
unitbox_c_10_10_2_50.jl,8,true,-6.950000192570484,-4.16,true,true,1.0199999999993612
unitbox_c_10_10_2_50.jl,8,true,-6.950000192570484,-6.873339329919935,true,true,3.6000000000090098
unitbox_c_10_10_2_50.jl,8,true,-6.950000192570484,-6.37,true,true,2.3400000000007553
unitbox_c_10_10_2_50.jl,8,true,-6.950000192570484,-6.37,true,true,1.4699999999989786
unitbox_c_10_10_2_50.jl,8,true,-6.950000192570484,-0.9585129670929556,true,true,10.000020000021332
unitbox_c_10_10_2_50.jl,8,true,-6.950000192570484,-5.750000000000002,true,true,1.1099999999992847
unitbox_c_10_10_2_50.jl,8,false,-6.950000192570484,-6.235172065157606,true,true,10.000020000021332
unitbox_c_10_10_2_50.jl,8,true,-6.950000192570484,-5.570987688940872,true,true,10.000020000021332
unitbox_c_10_10_2_50.jl,8,true,-6.950000192570484,-4.16,true,true,4.230000000009732
unitbox_c_10_10_2_50.jl,8,true,-6.950000192570484,-5.7299999999999995,true,true,0.9899999999993867
unitbox_c_10_10_2_50.jl,8,true,-6.950000192570484,-6.842408776474564,true,true,10.000020000021332
unitbox_c_10_10_2_50.jl,8,false,-6.950000192570484,-6.05426846248595,true,true,10.000020000021332
unitbox_c_10_10_2_50.jl,8,false,-6.950000192570484,-5.392287709333093,true,true,10.000020000021332
unitbox_c_10_10_2_50.jl,8,true,-6.950000192570484,-6.13138280853673,true,true,2.670000000002917
unitbox_c_10_10_2_50.jl,8,false,-6.950000192570484,-6.356386497112686,true,true,10.000020000021332
unitbox_c_10_10_2_50.jl,8,true,-6.950000192570484,-3.1005733056549984,true,true,1.2599999999991571
unitbox_c_10_10_2_50.jl,16,true,-6.950000192570484,-6.949999999999999,true,false,3.0900000000056687
unitbox_c_10_10_2_50.jl,16,true,-6.950000192570484,-6.949999999999999,true,true,6.509999999990918
unitbox_c_10_10_2_50.jl,16,true,-6.950000192570484,-6.949999999999999,true,true,4.0500000000112175
unitbox_c_10_10_2_50.jl,16,true,-6.950000192570484,-6.949999999999999,true,true,7.169999999985472
unitbox_c_10_10_2_50.jl,16,true,-6.950000192570484,-6.949999999999999,true,true,2.5200000000019345
unitbox_c_10_10_2_50.jl,16,true,-6.950000192570484,-6.949999999999999,true,true,7.769999999980521
unitbox_c_10_10_2_50.jl,16,true,-6.950000192570484,-6.949999999999999,true,true,7.799999999980273
unitbox_c_10_10_2_50.jl,16,true,-6.950000192570484,-6.949999999999999,true,true,3.4800000000082236
unitbox_c_10_10_2_50.jl,16,true,-6.950000192570484,-6.949999999999999,true,true,1.4699999999989786
unitbox_c_10_10_2_50.jl,16,true,-6.950000192570484,-6.949999999999999,true,true,1.6499999999988255
unitbox_c_10_10_2_50.jl,16,true,-6.950000192570484,-6.949999999999999,true,true,7.769999999980521
unitbox_c_10_10_2_50.jl,16,true,-6.950000192570484,-6.949999999999999,true,true,8.309999999985243
unitbox_c_10_10_2_50.jl,16,true,-6.950000192570484,-6.949999999999999,true,true,6.5999999999901755
unitbox_c_10_10_2_50.jl,16,true,-6.950000192570484,-6.949999999999999,true,true,8.15999999998204
unitbox_c_10_10_2_50.jl,16,true,-6.950000192570484,-6.80067575734395,true,true,10.000020000021332
unitbox_c_10_10_2_50.jl,16,true,-6.950000192570484,-6.949999999999999,true,true,1.619999999998851
unitbox_c_10_10_2_50.jl,16,true,-6.950000192570484,-6.949999999999999,true,true,1.1999999999992081
unitbox_c_10_10_2_50.jl,16,true,-6.950000192570484,-6.949999999999999,true,true,0.9299999999994377
unitbox_c_10_10_2_50.jl,16,true,-6.950000192570484,-6.949999999999999,true,true,1.2299999999991826
unitbox_c_10_10_2_50.jl,16,true,-6.950000192570484,-6.949999999999999,true,true,9.090000000001899
unitbox_c_10_10_2_50.jl,16,true,-6.950000192570484,-6.949999999999999,true,true,9.15000000000318
unitbox_c_10_10_2_50.jl,32,true,-6.950000192570484,-6.949999999999999,true,false,1.1699999999992337
unitbox_c_10_10_2_50.jl,32,true,-6.950000192570484,-6.949999999999999,true,true,1.919999999998596
unitbox_c_10_10_2_50.jl,32,true,-6.950000192570484,-6.949999999999999,true,true,7.679999999981264
unitbox_c_10_10_2_50.jl,32,true,-6.950000192570484,-6.949999999999999,true,true,1.6499999999988255
unitbox_c_10_10_2_50.jl,32,true,-6.950000192570484,-6.949999999999999,true,true,9.060000000001258
unitbox_c_10_10_2_50.jl,32,true,-6.950000192570484,-6.949999999999999,true,true,7.7399999999807685
unitbox_c_10_10_2_50.jl,32,true,-6.950000192570484,-6.949999999999999,true,true,9.570000000012149
unitbox_c_10_10_2_50.jl,32,true,-6.950000192570484,-6.949999999999999,true,true,0.9599999999994122
unitbox_c_10_10_2_50.jl,32,true,-6.950000192570484,-6.642364868942336,true,true,10.000020000021332
unitbox_c_10_10_2_50.jl,32,true,-6.950000192570484,-6.770917911048485,true,true,10.000020000021332
unitbox_c_10_10_2_50.jl,32,true,-6.950000192570484,-6.949999999999999,true,true,2.4600000000015414
unitbox_c_10_10_2_50.jl,32,true,-6.950000192570484,-6.949999999999999,true,true,6.719999999989185
unitbox_c_10_10_2_50.jl,32,true,-6.950000192570484,-6.949999999999999,true,true,8.63999999999229
unitbox_c_10_10_2_50.jl,32,true,-6.950000192570484,-6.754308904920446,true,true,10.000020000021332
unitbox_c_10_10_2_50.jl,32,true,-6.950000192570484,-6.949999999999999,true,true,1.7699999999987235
unitbox_c_10_10_2_50.jl,32,true,-6.950000192570484,-6.949999999999999,true,true,7.169999999985472
unitbox_c_10_10_2_50.jl,32,true,-6.950000192570484,-6.949999999999999,true,true,8.21999999998332
unitbox_c_10_10_2_50.jl,32,true,-6.950000192570484,-6.682989364903626,true,true,10.000020000021332
unitbox_c_10_10_2_50.jl,32,true,-6.950000192570484,-6.949999999999999,true,true,8.489999999989086
unitbox_c_10_10_2_50.jl,32,true,-6.950000192570484,-6.949999999999999,true,true,5.489999999999335
unitbox_c_10_10_2_50.jl,32,true,-6.950000192570484,-6.949999999999999,true,true,2.5200000000019345
unitbox_c_10_10_3_100.jl,0,true,-11.450000318656995,-11.790000000000001,true,false,0.5099999999997948
unitbox_c_10_10_3_100.jl,0,true,-11.450000318656995,-11.790000000000001,true,true,1.4699999999989786
unitbox_c_10_10_3_100.jl,0,true,-11.450000318656995,-11.790000000000001,true,true,1.739999999998749
unitbox_c_10_10_3_100.jl,0,true,-11.450000318656995,-11.790000000000001,true,true,0.6599999999996673
unitbox_c_10_10_3_100.jl,0,true,-11.450000318656995,-11.790000000000001,true,true,0.6599999999996673
unitbox_c_10_10_3_100.jl,0,true,-11.450000318656995,-11.790000000000001,true,true,0.7799999999995653
unitbox_c_10_10_3_100.jl,0,true,-11.450000318656995,-11.450000000000001,true,true,0.3899999999998968
unitbox_c_10_10_3_100.jl,0,true,-11.450000318656995,-11.790000000000001,true,true,1.2599999999991571
unitbox_c_10_10_3_100.jl,0,true,-11.450000318656995,-11.790000000000001,true,true,0.5699999999997438
unitbox_c_10_10_3_100.jl,0,true,-11.450000318656995,-11.790000000000001,true,true,3.780000000010189
unitbox_c_10_10_3_100.jl,0,true,-11.450000318656995,-11.450000000000001,true,true,0.4499999999998458
unitbox_c_10_10_3_100.jl,0,true,-11.450000318656995,-11.450000000000001,true,true,0.7199999999996163
unitbox_c_10_10_3_100.jl,0,true,-11.450000318656995,-11.790000000000001,true,true,5.519999999999087
unitbox_c_10_10_3_100.jl,0,true,-11.450000318656995,-11.790000000000001,true,true,0.5099999999997948
unitbox_c_10_10_3_100.jl,0,true,-11.450000318656995,-11.450000000000001,true,true,1.1699999999992337
unitbox_c_10_10_3_100.jl,0,true,-11.450000318656995,-11.790000000000001,true,true,4.950000000003791
unitbox_c_10_10_3_100.jl,0,true,-11.450000318656995,-11.790000000000001,true,true,5.909999999995869
unitbox_c_10_10_3_100.jl,0,true,-11.450000318656995,-11.790000000000001,true,true,4.980000000003543
unitbox_c_10_10_3_100.jl,0,true,-11.450000318656995,-11.450000000000001,true,true,0.4799999999998203
unitbox_c_10_10_3_100.jl,0,true,-11.450000318656995,-11.790000000000001,true,true,0.5699999999997438
unitbox_c_10_10_3_100.jl,0,true,-11.450000318656995,-11.790000000000001,true,true,0.6299999999996928
unitbox_c_10_10_3_100.jl,8,true,-11.450000318656995,-11.790000000000001,true,false,0.5099999999997948
unitbox_c_10_10_3_100.jl,8,true,-11.450000318656995,-10.12,true,true,1.319999999999106
unitbox_c_10_10_3_100.jl,8,true,-11.450000318656995,-11.790000000000001,true,true,0.5099999999997948
unitbox_c_10_10_3_100.jl,8,true,-11.450000318656995,-11.450000000000001,true,true,0.5999999999997183
unitbox_c_10_10_3_100.jl,8,true,-11.450000318656995,-9.078759666945928,true,true,4.230000000009732
unitbox_c_10_10_3_100.jl,8,true,-11.450000318656995,-11.3284413875844,true,true,5.31000000000082
unitbox_c_10_10_3_100.jl,8,true,-11.450000318656995,-11.787537440467458,true,true,1.0199999999993612
unitbox_c_10_10_3_100.jl,8,true,-11.450000318656995,-11.790000000000001,true,true,1.2599999999991571
unitbox_c_10_10_3_100.jl,8,true,-11.450000318656995,-11.450000000000001,true,true,1.559999999998902
unitbox_c_10_10_3_100.jl,8,true,-11.450000318656995,-11.450000000000001,true,true,0.4499999999998458
unitbox_c_10_10_3_100.jl,8,true,-11.450000318656995,-10.21,true,true,1.319999999999106
unitbox_c_10_10_3_100.jl,8,true,-11.450000318656995,-11.646798938232983,true,true,3.660000000009403
unitbox_c_10_10_3_100.jl,8,true,-11.450000318656995,-7.424280736156431,true,true,1.1099999999992847
unitbox_c_10_10_3_100.jl,8,true,-11.450000318656995,-11.450000000000001,true,true,0.7199999999996163
unitbox_c_10_10_3_100.jl,8,true,-11.450000318656995,-11.299999999999999,true,true,1.739999999998749
unitbox_c_10_10_3_100.jl,8,true,-11.450000318656995,-11.790000000000001,true,true,1.9499999999985704
unitbox_c_10_10_3_100.jl,8,true,-11.450000318656995,-8.265522395209139,true,true,3.6900000000095994
unitbox_c_10_10_3_100.jl,8,true,-11.450000318656995,-11.790000000000001,true,true,0.7799999999995653
unitbox_c_10_10_3_100.jl,8,true,-11.450000318656995,-8.990040914065709,true,true,1.6499999999988255
unitbox_c_10_10_3_100.jl,8,true,-11.450000318656995,-11.790000000000001,true,true,1.0499999999993357
unitbox_c_10_10_3_100.jl,8,true,-11.450000318656995,-10.629999999999999,true,true,2.1299999999993795
unitbox_c_10_10_3_100.jl,16,true,-11.450000318656995,-11.790000000000001,true,false,0.6899999999996418
unitbox_c_10_10_3_100.jl,16,true,-11.450000318656995,-11.790000000000001,true,true,6.509999999990918
unitbox_c_10_10_3_100.jl,16,true,-11.450000318656995,-11.790000000000001,true,true,5.819999999996612
unitbox_c_10_10_3_100.jl,16,true,-11.450000318656995,-6.370363751613751,true,true,1.1999999999992081
unitbox_c_10_10_3_100.jl,16,true,-11.450000318656995,-11.450000000000001,true,true,0.5399999999997693
unitbox_c_10_10_3_100.jl,16,true,-11.450000318656995,-6.370346022658324,true,true,1.7699999999987235
unitbox_c_10_10_3_100.jl,16,true,-11.450000318656995,-11.790000000000001,true,true,1.4099999999990296
unitbox_c_10_10_3_100.jl,16,true,-11.450000318656995,-11.790000000000001,true,true,1.859999999998647
unitbox_c_10_10_3_100.jl,16,true,-11.450000318656995,-11.790000000000001,true,true,3.0900000000056687
unitbox_c_10_10_3_100.jl,16,true,-11.450000318656995,-11.790000000000001,true,true,0.5099999999997948
unitbox_c_10_10_3_100.jl,16,true,-11.450000318656995,-11.790000000000001,true,true,5.160000000002058
unitbox_c_10_10_3_100.jl,16,true,-11.450000318656995,-11.790000000000001,true,true,5.42999999999983
unitbox_c_10_10_3_100.jl,16,true,-11.450000318656995,-11.790000000000001,true,true,0.6599999999996673
unitbox_c_10_10_3_100.jl,16,true,-11.450000318656995,-11.790000000000001,true,true,4.800000000005029
unitbox_c_10_10_3_100.jl,16,true,-11.450000318656995,-11.790000000000001,true,true,5.130000000002306
unitbox_c_10_10_3_100.jl,16,true,-11.450000318656995,-11.790000000000001,true,true,5.66999999999785
unitbox_c_10_10_3_100.jl,16,true,-11.450000318656995,-11.790000000000001,true,true,0.5699999999997438
unitbox_c_10_10_3_100.jl,16,true,-11.450000318656995,-11.790000000000001,true,true,2.0699999999989864
unitbox_c_10_10_3_100.jl,16,true,-11.450000318656995,-11.279955749480143,true,true,0.26999999999999885
unitbox_c_10_10_3_100.jl,16,true,-11.450000318656995,-11.790000000000001,true,true,5.759999999997107
unitbox_c_10_10_3_100.jl,16,true,-11.450000318656995,-11.790000000000001,true,true,0.3899999999998968
unitbox_c_10_10_3_100.jl,32,true,-11.450000318656995,-11.790000000000001,true,false,0.8099999999995398
unitbox_c_10_10_3_100.jl,32,true,-11.450000318656995,-11.790000000000001,true,true,0.8399999999995142
unitbox_c_10_10_3_100.jl,32,true,-11.450000318656995,-11.450000000000001,true,true,2.5200000000019345
unitbox_c_10_10_3_100.jl,32,true,-11.450000318656995,-11.790000000000001,true,true,1.1399999999992592
unitbox_c_10_10_3_100.jl,32,true,-11.450000318656995,-11.790000000000001,true,true,5.7299999999973545
unitbox_c_10_10_3_100.jl,32,true,-11.450000318656995,-11.790000000000001,true,true,0.6899999999996418
unitbox_c_10_10_3_100.jl,32,true,-11.450000318656995,-11.790000000000001,true,true,1.0499999999993357
unitbox_c_10_10_3_100.jl,32,true,-11.450000318656995,-11.790000000000001,true,true,1.6799999999988
unitbox_c_10_10_3_100.jl,32,true,-11.450000318656995,-11.790000000000001,true,true,5.4599999999995825
unitbox_c_10_10_3_100.jl,32,true,-11.450000318656995,-11.790000000000001,true,true,0.6899999999996418
unitbox_c_10_10_3_100.jl,32,true,-11.450000318656995,-11.450000000000001,true,true,1.0799999999993102
unitbox_c_10_10_3_100.jl,32,true,-11.450000318656995,-11.790000000000001,true,true,1.6499999999988255
unitbox_c_10_10_3_100.jl,32,true,-11.450000318656995,-11.790000000000001,true,true,0.8099999999995398
unitbox_c_10_10_3_100.jl,32,true,-11.450000318656995,-11.450000000000001,true,true,0.32999999999994784
unitbox_c_10_10_3_100.jl,32,true,-11.450000318656995,-11.450000000000001,true,true,1.859999999998647
unitbox_c_10_10_3_100.jl,32,true,-11.450000318656995,-11.790000000000001,true,true,5.1900000000018105
unitbox_c_10_10_3_100.jl,32,true,-11.450000318656995,-11.790000000000001,true,true,5.699999999997602
unitbox_c_10_10_3_100.jl,32,true,-11.450000318656995,-11.790000000000001,true,true,5.220000000001563
unitbox_c_10_10_3_100.jl,32,true,-11.450000318656995,-11.790000000000001,true,true,1.8899999999986214
unitbox_c_10_10_3_100.jl,32,true,-11.450000318656995,-11.450000000000001,true,true,0.4499999999998458
unitbox_c_10_10_3_100.jl,32,true,-11.450000318656995,-11.450000000000001,true,true,1.439999999999004
unitbox_c_10_10_3_50.jl,0,true,-8.600000202584562,-10.299999999999999,true,false,1.1099999999992847
unitbox_c_10_10_3_50.jl,0,true,-8.600000202584562,-8.6,true,true,2.3400000000007553
unitbox_c_10_10_3_50.jl,0,true,-8.600000202584562,-8.6,true,true,4.290000000009237
unitbox_c_10_10_3_50.jl,0,true,-8.600000202584562,-10.299999999999999,true,true,5.31000000000082
unitbox_c_10_10_3_50.jl,0,true,-8.600000202584562,-10.299999999999999,true,true,0.8699999999994887
unitbox_c_10_10_3_50.jl,0,true,-8.600000202584562,-10.299999999999999,true,true,3.060000000005472
unitbox_c_10_10_3_50.jl,0,true,-8.600000202584562,-10.299999999999999,true,true,1.1999999999992081
unitbox_c_10_10_3_50.jl,0,true,-8.600000202584562,-10.299999999999999,true,true,4.680000000006019
unitbox_c_10_10_3_50.jl,0,true,-8.600000202584562,-10.299999999999999,true,true,1.3499999999990806
unitbox_c_10_10_3_50.jl,0,true,-8.600000202584562,-10.299999999999999,true,true,0.6599999999996673
unitbox_c_10_10_3_50.jl,0,true,-8.600000202584562,-10.299999999999999,true,true,0.6899999999996418
unitbox_c_10_10_3_50.jl,0,true,-8.600000202584562,-10.299999999999999,true,true,1.499999999998953
unitbox_c_10_10_3_50.jl,0,true,-8.600000202584562,-10.299999999999999,true,true,5.400000000000078
unitbox_c_10_10_3_50.jl,0,true,-8.600000202584562,-10.299999999999999,true,true,1.0199999999993612
unitbox_c_10_10_3_50.jl,0,true,-8.600000202584562,-10.299999999999999,true,true,0.5399999999997693
unitbox_c_10_10_3_50.jl,0,true,-8.600000202584562,-8.6,true,true,3.8100000000103855
unitbox_c_10_10_3_50.jl,0,true,-8.600000202584562,-10.299999999999999,true,true,5.759999999997107
unitbox_c_10_10_3_50.jl,0,true,-8.600000202584562,-10.299999999999999,true,true,1.439999999999004
unitbox_c_10_10_3_50.jl,0,true,-8.600000202584562,-10.299999999999999,true,true,0.6899999999996418
unitbox_c_10_10_3_50.jl,0,true,-8.600000202584562,-10.299999999999999,true,true,0.7199999999996163
unitbox_c_10_10_3_50.jl,0,true,-8.600000202584562,-10.299999999999999,true,true,1.0199999999993612
unitbox_c_10_10_3_50.jl,8,true,-8.600000202584562,-8.6,true,false,2.3100000000005587
unitbox_c_10_10_3_50.jl,8,true,-8.600000202584562,-8.719999999999999,true,true,3.330000000007241
unitbox_c_10_10_3_50.jl,8,true,-8.600000202584562,-10.299999999999999,true,true,3.3000000000070444
unitbox_c_10_10_3_50.jl,8,true,-8.600000202584562,-10.299999999999999,true,true,0.4499999999998458
unitbox_c_10_10_3_50.jl,8,true,-8.600000202584562,-7.59,true,true,1.1999999999992081
unitbox_c_10_10_3_50.jl,8,true,-8.600000202584562,-10.299999999999999,true,true,0.8399999999995142
unitbox_c_10_10_3_50.jl,8,true,-8.600000202584562,-9.28,true,true,0.8699999999994887
unitbox_c_10_10_3_50.jl,8,true,-8.600000202584562,-8.6,true,true,2.490000000001738
unitbox_c_10_10_3_50.jl,8,true,-8.600000202584562,-9.28,true,true,2.1299999999993795
unitbox_c_10_10_3_50.jl,8,true,-8.600000202584562,-8.4,true,true,1.2599999999991571
unitbox_c_10_10_3_50.jl,8,true,-8.600000202584562,-10.299999999999999,true,true,1.499999999998953
unitbox_c_10_10_3_50.jl,8,true,-8.600000202584562,-10.299999999999999,true,true,2.1299999999993795
unitbox_c_10_10_3_50.jl,8,true,-8.600000202584562,-10.299999999999999,true,true,1.859999999998647
unitbox_c_10_10_3_50.jl,8,true,-8.600000202584562,-9.28,true,true,1.7699999999987235
unitbox_c_10_10_3_50.jl,8,true,-8.600000202584562,-9.28,true,true,1.319999999999106
unitbox_c_10_10_3_50.jl,8,true,-8.600000202584562,-9.28,true,true,0.6599999999996673
unitbox_c_10_10_3_50.jl,8,true,-8.600000202584562,-10.299999999999999,true,true,0.8399999999995142
unitbox_c_10_10_3_50.jl,8,true,-8.600000202584562,-10.299999999999999,true,true,1.859999999998647
unitbox_c_10_10_3_50.jl,8,true,-8.600000202584562,-8.26,true,true,0.7199999999996163
unitbox_c_10_10_3_50.jl,8,true,-8.600000202584562,-8.6,true,true,1.8299999999986725
unitbox_c_10_10_3_50.jl,8,true,-8.600000202584562,-10.299999999999999,true,true,4.800000000005029
unitbox_c_10_10_3_50.jl,16,true,-8.600000202584562,-10.299999999999999,true,false,0.5699999999997438
unitbox_c_10_10_3_50.jl,16,true,-8.600000202584562,-10.299999999999999,true,true,2.9100000000044894
unitbox_c_10_10_3_50.jl,16,true,-8.600000202584562,-10.299999999999999,true,true,0.6299999999996928
unitbox_c_10_10_3_50.jl,16,true,-8.600000202584562,-10.299999999999999,true,true,3.3600000000074375
unitbox_c_10_10_3_50.jl,16,true,-8.600000202584562,-10.299999999999999,true,true,0.7199999999996163
unitbox_c_10_10_3_50.jl,16,true,-8.600000202584562,-10.299999999999999,true,true,1.6799999999988
unitbox_c_10_10_3_50.jl,16,true,-8.600000202584562,-8.6,true,true,3.330000000007241
unitbox_c_10_10_3_50.jl,16,true,-8.600000202584562,-10.299999999999999,true,true,1.0799999999993102
unitbox_c_10_10_3_50.jl,16,true,-8.600000202584562,-10.299999999999999,true,true,0.9599999999994122
unitbox_c_10_10_3_50.jl,16,true,-8.600000202584562,-10.299999999999999,true,true,3.4200000000078306
unitbox_c_10_10_3_50.jl,16,true,-8.600000202584562,-10.299999999999999,true,true,0.3899999999998968
unitbox_c_10_10_3_50.jl,16,true,-8.600000202584562,-10.299999999999999,true,true,4.08000000001097
unitbox_c_10_10_3_50.jl,16,true,-8.600000202584562,-10.299999999999999,true,true,3.5700000000088132
unitbox_c_10_10_3_50.jl,16,true,-8.600000202584562,-8.6,true,true,3.6300000000092063
unitbox_c_10_10_3_50.jl,16,true,-8.600000202584562,-10.299999999999999,true,true,0.7499999999995908
unitbox_c_10_10_3_50.jl,16,true,-8.600000202584562,-8.6,true,true,3.720000000009796
unitbox_c_10_10_3_50.jl,16,true,-8.600000202584562,-10.299999999999999,true,true,0.8099999999995398
unitbox_c_10_10_3_50.jl,16,true,-8.600000202584562,-8.6,true,true,2.670000000002917
unitbox_c_10_10_3_50.jl,16,true,-8.600000202584562,-8.6,true,true,3.120000000005865
unitbox_c_10_10_3_50.jl,16,true,-8.600000202584562,-10.299999999999999,true,true,1.499999999998953
unitbox_c_10_10_3_50.jl,16,true,-8.600000202584562,-8.6,true,true,4.170000000010227
unitbox_c_10_10_3_50.jl,32,true,-8.600000202584562,-10.299999999999999,true,false,1.1699999999992337
unitbox_c_10_10_3_50.jl,32,true,-8.600000202584562,-8.6,true,true,4.020000000011465
unitbox_c_10_10_3_50.jl,32,true,-8.600000202584562,-10.299999999999999,true,true,2.3400000000007553
unitbox_c_10_10_3_50.jl,32,true,-8.600000202584562,-10.299999999999999,true,true,1.0499999999993357
unitbox_c_10_10_3_50.jl,32,true,-8.600000202584562,-10.299999999999999,true,true,5.42999999999983
unitbox_c_10_10_3_50.jl,32,true,-8.600000202584562,-10.299999999999999,true,true,0.6299999999996928
unitbox_c_10_10_3_50.jl,32,true,-8.600000202584562,-8.6,true,true,4.350000000008742
unitbox_c_10_10_3_50.jl,32,true,-8.600000202584562,-10.299999999999999,true,true,0.8999999999994632
unitbox_c_10_10_3_50.jl,32,true,-8.600000202584562,-10.299999999999999,true,true,0.6599999999996673
unitbox_c_10_10_3_50.jl,32,true,-8.600000202584562,-10.299999999999999,true,true,0.4499999999998458
unitbox_c_10_10_3_50.jl,32,true,-8.600000202584562,-10.299999999999999,true,true,2.610000000002524
unitbox_c_10_10_3_50.jl,32,true,-8.600000202584562,-8.6,true,true,3.6000000000090098
unitbox_c_10_10_3_50.jl,32,true,-8.600000202584562,-8.6,true,true,4.950000000003791
unitbox_c_10_10_3_50.jl,32,true,-8.600000202584562,-10.299999999999999,true,true,0.8099999999995398
unitbox_c_10_10_3_50.jl,32,true,-8.600000202584562,-10.299999999999999,true,true,1.8899999999986214
unitbox_c_10_10_3_50.jl,32,true,-8.600000202584562,-10.299999999999999,true,true,1.1999999999992081
unitbox_c_10_10_3_50.jl,32,true,-8.600000202584562,-10.299999999999999,true,true,1.0499999999993357
unitbox_c_10_10_3_50.jl,32,true,-8.600000202584562,-10.299999999999999,true,true,5.4599999999995825
unitbox_c_10_10_3_50.jl,32,true,-8.600000202584562,-10.299999999999999,true,true,1.5899999999988765
unitbox_c_10_10_3_50.jl,32,true,-8.600000202584562,-10.299999999999999,true,true,1.0199999999993612
unitbox_c_10_10_3_50.jl,32,true,-8.600000202584562,-10.299999999999999,true,true,3.5700000000088132
unitbox_c_10_15_1_100.jl,0,false,-11.63646049982129,-11.61560660838497,false,false,10.000020000021332
unitbox_c_10_15_1_100.jl,0,true,-11.63646049982129,-10.033241766602563,true,true,9.540000000011508
unitbox_c_10_15_1_100.jl,0,true,-11.63646049982129,-10.404069412333023,true,true,6.569999999990423
unitbox_c_10_15_1_100.jl,0,false,-11.63646049982129,-11.647097389395958,false,true,10.000020000021332
unitbox_c_10_15_1_100.jl,0,false,-11.63646049982129,-11.666080505888274,false,true,10.000020000021332
unitbox_c_10_15_1_100.jl,0,false,-11.63646049982129,-11.629712252704518,false,true,10.000020000021332
unitbox_c_10_15_1_100.jl,0,true,-11.63646049982129,-10.9165830638829,true,true,5.250000000001315
unitbox_c_10_15_1_100.jl,0,true,-11.63646049982129,-10.916609077603725,true,true,5.939999999995622
unitbox_c_10_15_1_100.jl,0,false,-11.63646049982129,-11.631255253860814,false,true,10.000020000021332
unitbox_c_10_15_1_100.jl,0,true,-11.63646049982129,-10.40405511328304,true,true,6.959999999987205
unitbox_c_10_15_1_100.jl,0,false,-11.63646049982129,-11.629996789241886,false,true,10.000020000021332
unitbox_c_10_15_1_100.jl,0,false,-11.63646049982129,-11.636802322201794,false,true,10.000020000021332
unitbox_c_10_15_1_100.jl,0,false,-11.63646049982129,-11.619311158000563,false,true,10.000020000021332
unitbox_c_10_15_1_100.jl,0,true,-11.63646049982129,-10.916710527997118,true,true,6.089999999994384
unitbox_c_10_15_1_100.jl,0,true,-11.63646049982129,-10.404041317410712,true,true,7.709999999981016
unitbox_c_10_15_1_100.jl,0,false,-11.63646049982129,-11.61195277719071,true,true,10.000020000021332
unitbox_c_10_15_1_100.jl,0,true,-11.63646049982129,-10.404061566448915,true,true,6.239999999993146
unitbox_c_10_15_1_100.jl,0,false,-11.63646049982129,-11.610170384185999,false,true,10.000020000021332
unitbox_c_10_15_1_100.jl,0,false,-11.63646049982129,-11.6224151515932,false,true,10.000020000021332
unitbox_c_10_15_1_100.jl,0,false,-11.63646049982129,-11.607894037235495,false,true,10.000020000021332
unitbox_c_10_15_1_100.jl,0,true,-11.63646049982129,-10.033251528736225,true,true,9.960000000020477
unitbox_c_10_15_1_100.jl,8,false,-11.63646049982129,-11.79581925204189,false,false,10.000020000021332
unitbox_c_10_15_1_100.jl,8,false,-11.63646049982129,-9.261466866422015,false,true,7.349999999983987
unitbox_c_10_15_1_100.jl,8,false,-11.63646049982129,-10.895361002623083,true,true,7.079999999986215
unitbox_c_10_15_1_100.jl,8,false,-11.63646049982129,-11.70252499647678,false,true,10.000020000021332
unitbox_c_10_15_1_100.jl,8,false,-11.63646049982129,-11.38049344869451,false,true,10.000020000021332
unitbox_c_10_15_1_100.jl,8,false,-11.63646049982129,-13.316295422570867,false,true,7.799999999980273
unitbox_c_10_15_1_100.jl,8,false,-11.63646049982129,-12.29993951430852,false,true,10.000020000021332
unitbox_c_10_15_1_100.jl,8,false,-11.63646049982129,-13.426016529948857,false,true,6.77999999998869
unitbox_c_10_15_1_100.jl,8,false,-11.63646049982129,-12.138536281613938,false,true,8.129999999981399
unitbox_c_10_15_1_100.jl,8,false,-11.63646049982129,-11.497136817263987,false,true,9.540000000011508
unitbox_c_10_15_1_100.jl,8,true,-11.63646049982129,-6.5442935982857176,false,true,2.099999999999183
